Date,Campaign,Adgroup,Adname,Product,Market,Platform,Phase,KPI,Language,Keyword,Creative_name,Creative_type,Impressions,Clicks,Reach,Views,Spends
1/14/2025,B032_SB176_P223_NA_M021_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Tr_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_TRKY_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Tr_NA_NA_Jan_25,,OfficePrinters,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,15,3,,0,0.51
1/14/2025,B032_SB176_P223_NA_M021_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Tr_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_TRKY_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Tr_NA_NA_Jan_25,,OfficePrinters,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,134,18,,0,4.39
1/14/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,41,2,,0,1.76
1/14/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,12,1,,0,0.88
1/14/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,102,6,,0,5.76
1/15/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,48,1,,0,0.71
1/15/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,14,0,,0,0
1/15/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,118,1,,0,0.53
1/15/2025,B032_NA_P223_NA_M040_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_SouthAfrica_NA_NA_SRCH_Keyword_BraodBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,523,15,,0,8.34
1/15/2025,B032_NA_P223_NA_M040_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_SouthAfrica_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,23,2,,0,1.54
1/15/2025,B032_NA_P223_NA_M040_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_SouthAfrica_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,95,4,,0,2.14
1/15/2025,B032_SB176_P223_NA_M002_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_UAE_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,122,3,,0,0.77
1/15/2025,B032_SB176_P223_NA_M002_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_UAE_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,36,1,,0,0.64
1/15/2025,B032_SB176_P223_NA_M002_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,152,6,,0,0.59
1/15/2025,B032_SB176_P223_NA_M021_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Tr_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_TRKY_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Tr_NA_NA_Jan_25,,OfficePrinters,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,80,1,,0,0.05
1/15/2025,B032_SB176_P223_NA_M021_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Tr_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_TRKY_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Tr_NA_NA_Jan_25,,OfficePrinters,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,274,74,,0,1.76
1/15/2025,B032_SB176_P223_NA_M021_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Tr_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_TRKY_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Tr_NA_NA_Jan_25,,OfficePrinters,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,1369,82,,0,3.38
1/15/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,164,4,,0,2.03
1/15/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,46,2,,0,0.97
1/15/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,268,13,,0,5.45
1/17/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,223,6,,0,1.72
1/17/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,470,12,,0,1.11
1/17/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,471,16,,0,4.07
1/17/2025,B032_NA_P223_NA_M040_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_SouthAfrica_NA_NA_SRCH_Keyword_BraodBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,507,76,,0,10.15
1/17/2025,B032_NA_P223_NA_M040_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_SouthAfrica_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,1,0,,0,0
1/17/2025,B032_NA_P223_NA_M040_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_SouthAfrica_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,13,2,,0,0.5
1/17/2025,B032_SB176_P223_NA_M002_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_UAE_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,205,9,,0,5.08
1/17/2025,B032_SB176_P223_NA_M002_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_UAE_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,46,7,,0,4.54
1/17/2025,B032_SB176_P223_NA_M002_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,419,25,,0,17.7
1/17/2025,B032_SB176_P223_NA_M021_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Tr_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_TRKY_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Tr_NA_NA_Jan_25,,OfficePrinters,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,65,0,,0,0
1/17/2025,B032_SB176_P223_NA_M021_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Tr_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_TRKY_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Tr_NA_NA_Jan_25,,OfficePrinters,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,380,112,,0,2.63
1/17/2025,B032_SB176_P223_NA_M021_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Tr_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_TRKY_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Tr_NA_NA_Jan_25,,OfficePrinters,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,1303,88,,0,2.79
1/17/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,146,5,,0,3.17
1/17/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,41,5,,0,2.27
1/17/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,240,9,,0,3.34
1/18/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,153,6,,0,0.69
1/18/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,390,15,,0,1.37
1/18/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,201,11,,0,1.94
1/18/2025,B032_NA_P223_NA_M040_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_SouthAfrica_NA_NA_SRCH_Keyword_BraodBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,440,53,,0,9.37
1/18/2025,B032_NA_P223_NA_M040_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_SouthAfrica_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,9,1,,0,0.39
1/18/2025,B032_NA_P223_NA_M040_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_SouthAfrica_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,30,4,,0,1.28
1/18/2025,B032_SB176_P223_NA_M002_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_UAE_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,265,1,,0,0.1
1/18/2025,B032_SB176_P223_NA_M002_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_UAE_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,62,5,,0,2.52
1/18/2025,B032_SB176_P223_NA_M002_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,473,27,,0,11.6
1/18/2025,B032_SB176_P223_NA_M021_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Tr_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_TRKY_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Tr_NA_NA_Jan_25,,OfficePrinters,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,97,3,,0,0.1
1/18/2025,B032_SB176_P223_NA_M021_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Tr_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_TRKY_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Tr_NA_NA_Jan_25,,OfficePrinters,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,218,51,,0,1.56
1/18/2025,B032_SB176_P223_NA_M021_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Tr_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_TRKY_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Tr_NA_NA_Jan_25,,OfficePrinters,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,1112,70,,0,4.17
1/18/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,181,10,,0,4.02
1/18/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,53,6,,0,2.24
1/18/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,387,11,,0,2.74
1/19/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,89,4,,0,1.79
1/19/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,9,0,,0,0
1/19/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,229,6,,0,2.43
1/19/2025,B032_NA_P223_NA_M040_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_SouthAfrica_NA_NA_SRCH_Keyword_BraodBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,1067,92,,0,9.65
1/19/2025,B032_NA_P223_NA_M040_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_SouthAfrica_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,2,1,,0,0.1
1/19/2025,B032_NA_P223_NA_M040_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_SouthAfrica_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,112,12,,0,1.3
1/19/2025,B032_SB176_P223_NA_M002_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_UAE_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,138,0,,0,0
1/19/2025,B032_SB176_P223_NA_M002_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_UAE_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,57,13,,0,4.11
1/19/2025,B032_SB176_P223_NA_M002_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_UAE_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,UAE,Search,Traffic,Clicks,En,Brand,,TextAd,293,28,,0,10.17
1/19/2025,B032_SB176_P223_NA_M021_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Tr_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_TRKY_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Tr_NA_NA_Jan_25,,OfficePrinters,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,103,2,,0,0.12
1/19/2025,B032_SB176_P223_NA_M021_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Tr_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_TRKY_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Tr_NA_NA_Jan_25,,OfficePrinters,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,397,89,,0,2.4
1/19/2025,B032_SB176_P223_NA_M021_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Tr_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_TRKY_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Tr_NA_NA_Jan_25,,OfficePrinters,Turkey,Search,Traffic,Clicks,Tr,Brand,,TextAd,1507,77,,0,2.66
1/19/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,274,7,,0,2.65
1/19/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,37,4,,0,1.03
1/19/2025,B032_SB176_P223_NA_M025_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Ar_NA_NA_NA_Jan_25,Epson_BI_OfficePrinters_NA_NA_KSA_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Ar_NA_NA_Jan_25,,OfficePrinters,KSA,Search,Traffic,Clicks,Ar,Brand,,TextAd,480,21,,0,4.66
1/20/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_BroadBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,325,8,,0,1.51
1/20/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,630,32,,0,1.82
1/20/2025,B032_NA_P223_NA_M010_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_Fr_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_MOROC_NA_NA_SRCH_Keyword_PhraseBranded_TRFC_CPC_NA_Fr_NA_NA_Jan_25,,OfficePrinters,Morocco,Search,Traffic,Clicks,Fr,Brand,,TextAd,311,5,,0,1.08
1/20/2025,B032_NA_P223_NA_M040_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_SouthAfrica_NA_NA_SRCH_Keyword_BraodBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,520,64,,0,8.45
1/20/2025,B032_NA_P223_NA_M040_NA_NA_SRCH_INTR_KG003_PH002_BT002_NA_En_NA_NA_NA_Jan_25,Epson_NA_OfficePrinters_NA_NA_SouthAfrica_NA_NA_SRCH_Keyword_ExactBranded_TRFC_CPC_NA_En_NA_NA_Jan_25,,OfficePrinters,South Africa,Search,Traffic,Clicks,En,Brand,,TextAd,8,0,,0,0
